timestamp,provider,model,latency_s
"2025-10-27T09:44:54.974860","ollama","gemma3:4b",1.570736
"2025-10-27T09:44:23.346942","ollama","gemma3:4b",1.739922
"2025-10-27T09:43:51.552263","ollama","gemma3:4b",1.660247
"2025-10-27T09:43:19.835902","ollama","gemma3:4b",1.709000
"2025-10-27T09:42:48.074165","ollama","gemma3:4b",1.637442
"2025-10-27T09:42:16.378182","ollama","gemma3:4b",1.607551
"2025-10-27T09:41:44.718207","ollama","gemma3:4b",1.893258
"2025-10-27T09:41:12.774478","ollama","gemma3:4b",1.684589
"2025-10-27T09:40:41.037088","ollama","gemma3:4b",1.629338
"2025-10-27T09:40:09.355414","ollama","gemma3:4b",1.521647
"2025-10-27T09:39:37.782870","ollama","gemma3:4b",1.635989
"2025-10-27T09:39:06.093822","ollama","gemma3:4b",1.680788
"2025-10-27T09:38:34.360841","ollama","gemma3:4b",1.644255
"2025-10-27T09:38:02.663135","ollama","gemma3:4b",1.818201
"2025-10-27T09:37:30.787978","ollama","gemma3:4b",1.607225
"2025-10-27T09:36:59.125367","ollama","gemma3:4b",1.704913
"2025-10-27T09:36:27.363682","ollama","gemma3:4b",1.620428
"2025-10-27T09:35:55.686772","ollama","gemma3:4b",1.737004
"2025-10-27T09:35:23.894715","ollama","gemma3:4b",1.626929
"2025-10-27T09:34:52.214938","ollama","gemma3:4b",1.663426
"2025-10-27T09:34:20.299047","ollama","gemma3:4b",1.529700
"2025-10-27T09:33:48.716199","ollama","gemma3:4b",1.710099
"2025-10-27T09:33:16.955281","ollama","gemma3:4b",1.639270
"2025-10-27T09:32:45.265420","ollama","gemma3:4b",1.750167
"2025-10-27T09:32:13.457728","ollama","gemma3:4b",1.585419
"2025-10-27T09:31:41.818171","ollama","gemma3:4b",1.795092
"2025-10-27T09:31:09.970989","ollama","gemma3:4b",1.724479
"2025-10-27T09:30:38.193322","ollama","gemma3:4b",1.756186
"2025-10-27T09:30:06.391722","ollama","gemma3:4b",1.786710
"2025-10-27T09:29:34.549173","ollama","gemma3:4b",1.793004
"2025-10-27T09:29:02.706190","ollama","gemma3:4b",1.408606
"2025-10-27T09:28:31.245502","ollama","gemma3:4b",1.667413
"2025-10-27T09:27:59.523332","ollama","gemma3:4b",1.782919
"2025-10-27T09:27:27.688474","ollama","gemma3:4b",1.541378
"2025-10-27T09:26:56.090720","ollama","gemma3:4b",1.633608
"2025-10-27T09:26:24.404830","ollama","gemma3:4b",1.642300
"2025-10-27T09:25:52.710174","ollama","gemma3:4b",1.741458
"2025-10-27T09:25:20.913724","ollama","gemma3:4b",1.543668
"2025-10-27T09:24:49.316496","ollama","gemma3:4b",1.573854
"2025-10-27T09:24:17.689275","ollama","gemma3:4b",1.690087
"2025-10-27T09:23:45.947630","ollama","gemma3:4b",1.482236
"2025-10-27T09:23:14.412788","ollama","gemma3:4b",1.602182
"2025-10-27T09:22:42.758418","ollama","gemma3:4b",1.585536
"2025-10-27T09:22:11.123994","ollama","gemma3:4b",1.719574
"2025-10-27T09:21:39.350944","ollama","gemma3:4b",1.854480
"2025-10-27T09:21:07.441050","ollama","gemma3:4b",1.702197
"2025-10-27T09:20:35.688436","ollama","gemma3:4b",1.616485
"2025-10-27T09:20:04.016114","ollama","gemma3:4b",1.680498
"2025-10-27T09:19:32.284486","ollama","gemma3:4b",1.713396
"2025-10-27T09:19:00.065209","ollama","gemma3:4b",1.871212
"2025-10-27T09:18:28.135491","ollama","gemma3:4b",1.787318
"2025-10-27T09:17:56.288968","ollama","gemma3:4b",1.445191
"2025-10-27T09:17:24.792303","ollama","gemma3:4b",1.345433
"2025-10-27T09:16:53.393368","ollama","gemma3:4b",1.844797
"2025-10-27T09:16:21.494614","ollama","gemma3:4b",1.548355
"2025-10-27T09:15:49.894031","ollama","gemma3:4b",1.556920
"2025-10-27T09:15:18.284621","ollama","gemma3:4b",1.638903
"2025-10-27T09:14:46.591248","ollama","gemma3:4b",1.600385
"2025-10-27T09:14:14.936629","ollama","gemma3:4b",1.534312
"2025-10-27T09:13:43.349341","ollama","gemma3:4b",1.579099
"2025-10-27T09:13:11.718153","ollama","gemma3:4b",1.732542
"2025-10-27T09:12:39.932893","ollama","gemma3:4b",1.603119
"2025-10-27T09:12:08.274379","ollama","gemma3:4b",1.716741
"2025-10-27T09:11:36.499859","ollama","gemma3:4b",1.766471
"2025-10-27T09:11:04.679473","ollama","gemma3:4b",1.663189
"2025-10-27T09:10:32.967579","ollama","gemma3:4b",1.795577
"2025-10-27T09:10:01.117055","ollama","gemma3:4b",1.728002
"2025-10-27T09:09:29.336561","ollama","gemma3:4b",1.646894
"2025-10-27T09:08:57.636034","ollama","gemma3:4b",1.553073
"2025-10-27T09:08:26.029324","ollama","gemma3:4b",1.693675
"2025-10-27T09:07:54.281346","ollama","gemma3:4b",1.604189
"2025-10-27T09:07:22.622225","ollama","gemma3:4b",1.861739
"2025-10-27T09:06:50.705665","ollama","gemma3:4b",1.744879
"2025-10-27T09:06:18.906373","ollama","gemma3:4b",1.626498
"2025-10-27T09:05:47.225647","ollama","gemma3:4b",1.571184
"2025-10-27T09:05:15.613299","ollama","gemma3:4b",1.759478
"2025-10-27T09:04:43.801847","ollama","gemma3:4b",1.564404
"2025-10-27T09:04:12.185763","ollama","gemma3:4b",1.625493
"2025-10-27T09:03:40.017417","ollama","gemma3:4b",1.730688
"2025-10-27T09:03:08.234116","ollama","gemma3:4b",1.469299
"2025-10-27T09:02:36.707438","ollama","gemma3:4b",1.850871
"2025-10-27T09:02:04.798309","ollama","gemma3:4b",1.766392
"2025-10-27T09:01:32.977322","ollama","gemma3:4b",1.547536
"2025-10-27T09:01:01.373409","ollama","gemma3:4b",1.516539
"2025-10-27T09:00:29.802857","ollama","gemma3:4b",1.562709
"2025-10-27T08:59:58.185060","ollama","gemma3:4b",1.741518
"2025-10-27T08:59:26.402722","ollama","gemma3:4b",1.722676
"2025-10-27T08:58:54.637130","ollama","gemma3:4b",1.844663
"2025-10-27T08:58:22.736904","ollama","gemma3:4b",1.621110
"2025-10-27T08:57:51.062254","ollama","gemma3:4b",1.528777
"2025-10-27T08:57:19.483056","ollama","gemma3:4b",1.613321
"2025-10-27T08:56:47.817424","ollama","gemma3:4b",1.482618
"2025-10-27T08:56:16.280871","ollama","gemma3:4b",1.678425
"2025-10-27T08:55:44.546052","ollama","gemma3:4b",1.572942
"2025-10-27T08:55:12.917294","ollama","gemma3:4b",2.022164
"2025-10-27T08:54:40.841571","ollama","gemma3:4b",1.636146
"2025-10-27T08:54:09.153059","ollama","gemma3:4b",1.365081
"2025-10-27T08:53:37.739023","ollama","gemma3:4b",1.528683
"2025-10-27T08:53:06.158265","ollama","gemma3:4b",1.644572
"2025-10-27T08:52:34.459234","ollama","gemma3:4b",1.396038
"2025-10-27T08:52:03.005344","ollama","gemma3:4b",1.614917
"2025-10-27T08:51:31.337628","ollama","gemma3:4b",1.753707
"2025-10-27T08:50:59.531727","ollama","gemma3:4b",1.821674
"2025-10-27T08:50:27.655081","ollama","gemma3:4b",1.697969
"2025-10-27T08:49:55.905873","ollama","gemma3:4b",1.843052
"2025-10-27T08:49:24.008969","ollama","gemma3:4b",1.593649
"2025-10-27T08:48:52.359369","ollama","gemma3:4b",1.804614
"2025-10-27T08:48:20.040335","ollama","gemma3:4b",1.564633
"2025-10-27T08:47:48.422439","ollama","gemma3:4b",1.702404
"2025-10-27T08:47:16.667147","ollama","gemma3:4b",1.741526
"2025-10-27T08:46:44.871500","ollama","gemma3:4b",1.560346
"2025-10-27T08:46:13.258679","ollama","gemma3:4b",1.709350
"2025-10-27T08:45:41.492706","ollama","gemma3:4b",1.710368
"2025-10-27T08:45:09.726105","ollama","gemma3:4b",1.734019
"2025-10-27T08:44:37.941367","ollama","gemma3:4b",1.675562
"2025-10-27T08:44:06.214685","ollama","gemma3:4b",1.658594
"2025-10-27T08:43:34.502889","ollama","gemma3:4b",1.498009
"2025-10-27T08:43:02.954556","ollama","gemma3:4b",1.549898
"2025-10-27T08:42:31.353615","ollama","gemma3:4b",1.630202
"2025-10-27T08:41:59.668462","ollama","gemma3:4b",1.553101
"2025-10-27T08:41:28.061090","ollama","gemma3:4b",1.518058
"2025-10-27T08:40:56.488523","ollama","gemma3:4b",1.614076
"2025-10-27T08:40:24.819697","ollama","gemma3:4b",1.796486
"2025-10-27T08:39:52.968390","ollama","gemma3:4b",1.874738
"2025-10-27T08:39:21.040520","ollama","gemma3:4b",1.681457
"2025-10-27T08:38:49.305379","ollama","gemma3:4b",1.448989
"2025-10-27T08:38:17.801123","ollama","gemma3:4b",1.710208
"2025-10-27T08:37:46.038707","ollama","gemma3:4b",1.653180
"2025-10-27T08:37:14.334879","ollama","gemma3:4b",1.751100
"2025-10-27T08:36:42.530546","ollama","gemma3:4b",1.551871
"2025-10-27T08:36:10.935735","ollama","gemma3:4b",1.567609
"2025-10-27T08:35:39.315212","ollama","gemma3:4b",1.773637
"2025-10-27T08:35:07.492430","ollama","gemma3:4b",1.594268
"2025-10-27T08:34:35.844451","ollama","gemma3:4b",1.602735
"2025-10-27T08:34:04.184036","ollama","gemma3:4b",1.642236
"2025-10-27T08:33:32.487245","ollama","gemma3:4b",1.449745
"2025-10-27T08:33:00.993028","ollama","gemma3:4b",1.637756
"2025-10-27T08:32:29.301206","ollama","gemma3:4b",1.481460
"2025-10-27T08:31:57.766497","ollama","gemma3:4b",1.552304
"2025-10-27T08:31:26.160555","ollama","gemma3:4b",1.852659
"2025-10-27T08:30:54.244130","ollama","gemma3:4b",1.833620
"2025-10-27T08:30:22.368590","ollama","gemma3:4b",1.805951
"2025-10-27T08:29:50.003078","ollama","gemma3:4b",1.513284
"2025-10-27T08:29:18.437464","ollama","gemma3:4b",1.714059
"2025-10-27T08:28:46.667072","ollama","gemma3:4b",1.557085
"2025-10-27T08:28:15.057245","ollama","gemma3:4b",1.822288
"2025-10-27T08:27:43.180880","ollama","gemma3:4b",1.464522
"2025-10-27T08:27:11.661595","ollama","gemma3:4b",1.635157
"2025-10-27T08:26:39.987098","ollama","gemma3:4b",1.607164
"2025-10-27T08:26:08.321273","ollama","gemma3:4b",1.696478
"2025-10-27T08:25:36.566795","ollama","gemma3:4b",1.915252
"2025-10-27T08:25:04.599098","ollama","gemma3:4b",1.663608
"2025-10-27T08:24:32.886847","ollama","gemma3:4b",1.803703
"2025-10-27T08:24:01.026651","ollama","gemma3:4b",1.636056
"2025-10-27T08:23:29.334858","ollama","gemma3:4b",1.570899
"2025-10-27T08:22:57.707575","ollama","gemma3:4b",1.550291
"2025-10-27T08:22:26.101843","ollama","gemma3:4b",1.471037
"2025-10-27T08:21:54.577774","ollama","gemma3:4b",1.635792
"2025-10-27T08:21:22.889974","ollama","gemma3:4b",1.596085
"2025-10-27T08:20:51.239803","ollama","gemma3:4b",1.675231
"2025-10-27T08:20:19.513408","ollama","gemma3:4b",1.485634
"2025-10-27T08:19:47.976463","ollama","gemma3:4b",1.655308
"2025-10-27T08:19:16.263782","ollama","gemma3:4b",1.829573
"2025-10-27T08:18:44.382969","ollama","gemma3:4b",1.682248
"2025-10-27T08:18:12.646880","ollama","gemma3:4b",1.652652
"2025-10-27T08:17:40.943493","ollama","gemma3:4b",1.417504
"2025-10-27T08:17:09.473110","ollama","gemma3:4b",1.654363
"2025-10-27T08:16:37.766216","ollama","gemma3:4b",1.649230
"2025-10-27T08:16:06.065445","ollama","gemma3:4b",1.897146
"2025-10-27T08:15:34.114419","ollama","gemma3:4b",1.442352
"2025-10-27T08:15:02.624114","ollama","gemma3:4b",1.626405
"2025-10-27T08:14:30.944758","ollama","gemma3:4b",1.661414
"2025-10-27T08:13:59.227933","ollama","gemma3:4b",1.727215
"2025-10-27T08:13:27.446624","ollama","gemma3:4b",1.729358
"2025-10-27T08:12:55.670194","ollama","gemma3:4b",1.827337
"2025-10-27T08:12:23.411957","ollama","gemma3:4b",1.616617
"2025-10-27T08:11:51.735014","ollama","gemma3:4b",1.656524
"2025-10-27T08:11:20.019931","ollama","gemma3:4b",1.903255
"2025-10-27T08:10:48.057882","ollama","gemma3:4b",1.757107
"2025-10-27T08:10:16.246901","ollama","gemma3:4b",1.585631
"2025-10-27T08:09:44.606522","ollama","gemma3:4b",1.548472
"2025-10-27T08:09:12.997080","ollama","gemma3:4b",1.699745
"2025-10-27T08:07:07.708036","ollama","gemma3:4b",1.965382
"2025-10-27T08:06:35.684504","ollama","gemma3:4b",1.857899
"2025-10-27T08:06:03.764703","ollama","gemma3:4b",1.574719
"2025-10-27T08:05:32.130839","ollama","gemma3:4b",1.613095
"2025-10-27T08:05:00.463507","ollama","gemma3:4b",1.602260
"2025-10-27T08:04:28.801035","ollama","gemma3:4b",1.742073
"2025-10-27T08:02:48.860076","ollama","gemma3:4b",1.810947
"2025-10-27T08:02:16.992720","ollama","gemma3:4b",1.818258
"2025-10-27T08:01:45.118737","ollama","gemma3:4b",1.686951
"2025-10-27T08:01:13.361614","ollama","gemma3:4b",1.863305
"2025-10-27T08:00:41.443891","ollama","gemma3:4b",1.636915
"2025-10-27T08:00:09.764256","ollama","gemma3:4b",1.569598
"2025-10-27T07:59:38.137282","ollama","gemma3:4b",1.809562
"2025-10-27T07:59:06.278461","ollama","gemma3:4b",21.175952
"2025-10-27T07:58:15.049139","ollama","gemma3:4b",1.643797
"2025-10-27T07:57:43.351821","ollama","gemma3:4b",1.826128
"2025-10-27T07:57:11.470261","ollama","gemma3:4b",1.665166
"2025-10-27T07:56:39.757911","ollama","gemma3:4b",1.770306
"2025-10-27T07:56:07.933846","ollama","gemma3:4b",1.923796
"2025-10-27T07:55:35.954676","ollama","gemma3:4b",1.591221
"2025-10-27T07:55:04.321616","ollama","gemma3:4b",4.582410
"2025-10-27T07:48:37.700731","ollama","gemma3:4b",1.663097
"2025-10-27T07:48:05.984926","ollama","gemma3:4b",1.516225
"2025-10-27T07:47:34.413763","ollama","gemma3:4b",1.856521
"2025-10-27T07:47:02.459309","ollama","gemma3:4b",1.758314
"2025-10-27T07:46:30.642338","ollama","gemma3:4b",1.690652
"2025-10-27T07:45:58.898808","ollama","gemma3:4b",1.856676
"2025-10-27T07:45:26.987685","ollama","gemma3:4b",1.973401
"2025-10-27T07:44:54.955672","ollama","gemma3:4b",1.748068
"2025-10-27T07:44:23.152070","ollama","gemma3:4b",1.727334
"2025-10-27T07:43:51.363949","ollama","gemma3:4b",1.911771
"2025-10-27T07:43:19.398973","ollama","gemma3:4b",1.714412
"2025-10-27T07:42:47.630257","ollama","gemma3:4b",1.680416
"2025-10-27T07:40:53.536226","ollama","gemma3:4b",1.658528
"2025-10-27T07:40:21.820822","ollama","gemma3:4b",1.547771
"2025-10-27T07:39:50.218201","ollama","gemma3:4b",1.562502
"2025-10-27T07:39:18.599285","ollama","gemma3:4b",1.579989
"2025-10-27T07:38:46.963144","ollama","gemma3:4b",1.506011
"2025-10-27T07:38:15.402181","ollama","gemma3:4b",1.494697
"2025-10-27T07:37:43.849006","ollama","gemma3:4b",1.785459
"2025-10-27T07:37:12.007743","ollama","gemma3:4b",1.793219
"2025-10-27T07:36:40.165641","ollama","gemma3:4b",1.647122
"2025-10-27T07:36:08.463771","ollama","gemma3:4b",1.753914
"2025-10-27T07:35:36.652732","ollama","gemma3:4b",1.872562
"2025-10-27T07:33:52.080330","ollama","gemma3:4b",1.736945
"2025-10-27T07:33:20.291443","ollama","gemma3:4b",1.730571
"2025-10-27T07:32:48.505518","ollama","gemma3:4b",1.598122
"2025-10-27T07:32:16.846108","ollama","gemma3:4b",1.758812
"2025-10-27T07:30:45.701521","ollama","gemma3:4b",1.691587
"2025-10-27T07:30:13.956577","ollama","gemma3:4b",1.503407
"2025-10-27T07:29:42.396907","ollama","gemma3:4b",1.695109
"2025-10-27T07:29:10.643279","ollama","gemma3:4b",1.558659
"2025-10-27T07:28:39.030165","ollama","gemma3:4b",1.550429
"2025-10-27T07:28:07.421572","ollama","gemma3:4b",1.776166
"2025-10-27T07:27:35.583205","ollama","gemma3:4b",1.632483
"2025-10-27T07:27:03.894580","ollama","gemma3:4b",1.796666
"2025-10-27T07:26:32.046767","ollama","gemma3:4b",1.809532
"2025-10-27T07:26:00.183588","ollama","gemma3:4b",1.632890
"2025-10-27T07:25:28.487259","ollama","gemma3:4b",1.584470
"2025-10-27T07:22:13.178683","ollama","gemma3:4b",1.608017
"2025-10-27T07:21:41.504788","ollama","gemma3:4b",1.909649
"2025-10-27T07:21:09.538631","ollama","gemma3:4b",1.607868
"2025-10-27T07:20:37.874809","ollama","gemma3:4b",1.790546
"2025-10-27T07:20:06.025202","ollama","gemma3:4b",1.741724
"2025-10-27T07:19:34.227846","ollama","gemma3:4b",1.531009
"2025-10-27T07:19:02.646383","ollama","gemma3:4b",1.798461
"2025-10-27T07:18:30.789731","ollama","gemma3:4b",1.806070
"2025-10-27T07:17:58.917486","ollama","gemma3:4b",1.750427
"2025-10-27T07:13:27.018302","ollama","gemma3:4b",1.636863
"2025-10-27T07:12:55.332220","ollama","gemma3:4b",1.673952
"2025-10-27T07:12:23.606212","ollama","gemma3:4b",1.711009
"2025-10-27T07:11:51.837983","ollama","gemma3:4b",1.622174
"2025-10-27T07:11:20.164937","ollama","gemma3:4b",1.553344
"2025-10-27T07:10:48.556986","ollama","gemma3:4b",1.631664
"2025-10-27T07:10:16.869824","ollama","gemma3:4b",1.446043
"2025-10-27T07:09:45.371775","ollama","gemma3:4b",1.811485
"2025-10-27T07:09:13.184753","ollama","gemma3:4b",1.821303
"2025-10-27T07:08:41.305594","ollama","gemma3:4b",1.884827
"2025-10-27T07:08:09.362662","ollama","gemma3:4b",1.885327
"2025-10-27T07:07:37.423653","ollama","gemma3:4b",1.769250
"2025-10-27T07:07:05.603108","ollama","gemma3:4b",1.755279
"2025-10-27T07:06:33.797767","ollama","gemma3:4b",1.636564
"2025-10-27T07:06:02.106609","ollama","gemma3:4b",1.556094
"2025-10-27T07:05:30.493133","ollama","gemma3:4b",1.691168
"2025-10-27T07:04:58.747595","ollama","gemma3:4b",1.584625
"2025-10-27T07:04:27.116931","ollama","gemma3:4b",1.677406
"2025-10-27T07:03:55.381902","ollama","gemma3:4b",1.753767
"2025-10-27T07:02:27.898465","ollama","gemma3:4b",1.856041
"2025-10-27T07:01:55.989174","ollama","gemma3:4b",1.636814
"2025-10-27T07:01:24.296016","ollama","gemma3:4b",1.560025
"2025-10-27T07:00:52.682663","ollama","gemma3:4b",1.919487
"2025-10-27T07:00:20.706543","ollama","gemma3:4b",1.805258
"2025-10-27T06:59:48.840457","ollama","gemma3:4b",1.662215
"2025-10-27T06:59:17.122532","ollama","gemma3:4b",1.478779
"2025-10-27T06:58:45.588283","ollama","gemma3:4b",1.826896
"2025-10-27T06:58:13.708583","ollama","gemma3:4b",1.625096
"2025-10-27T06:57:42.028204","ollama","gemma3:4b",1.460343
"2025-10-27T06:57:10.318736","ollama","gemma3:4b",1.788010
"2025-10-27T06:56:38.487261","ollama","gemma3:4b",1.599340
"2025-10-27T06:56:06.824471","ollama","gemma3:4b",1.709301
"2025-10-27T06:54:55.893563","ollama","gemma3:4b",1.597601
"2025-10-27T06:54:24.245401","ollama","gemma3:4b",1.523809
"2025-10-27T06:53:52.660276","ollama","gemma3:4b",1.697969
"2025-10-27T06:52:29.952920","ollama","gemma3:4b",1.856656
"2025-10-27T06:51:58.045852","ollama","gemma3:4b",1.736042
"2025-10-27T06:51:26.251880","ollama","gemma3:4b",1.855102
"2025-10-27T06:50:54.338388","ollama","gemma3:4b",1.736234
"2025-10-27T06:49:22.744069","ollama","gemma3:4b",1.663120
"2025-10-27T06:48:51.007070","ollama","gemma3:4b",2.089255
"2025-10-27T06:48:18.844166","ollama","gemma3:4b",1.824635
"2025-10-27T06:47:46.963427","ollama","gemma3:4b",28.800564
"2025-10-27T06:46:48.107606","ollama","gemma3:4b",1.821669
"2025-10-27T06:46:16.230602","ollama","gemma3:4b",1.549881
"2025-10-27T06:45:44.627295","ollama","gemma3:4b",1.909803
"2025-10-27T06:45:12.656273","ollama","gemma3:4b",1.874129
"2025-10-27T06:44:40.726706","ollama","gemma3:4b",1.661168
"2025-10-27T06:44:09.011707","ollama","gemma3:4b",1.798191
"2025-10-27T06:43:37.160417","ollama","gemma3:4b",1.748114
"2025-10-27T06:43:05.370493","ollama","gemma3:4b",1.733797
"2025-10-27T06:42:33.593230","ollama","gemma3:4b",1.555069
"2025-10-27T06:42:01.950787","ollama","gemma3:4b",1.991188
"2025-10-27T06:41:29.900944","ollama","gemma3:4b",1.839343
"2025-10-27T06:39:50.740484","ollama","gemma3:4b",1.579441
"2025-10-27T06:39:19.107942","ollama","gemma3:4b",2.021759
"2025-10-27T06:38:47.032119","ollama","gemma3:4b",1.918860
"2025-10-27T06:38:15.055775","ollama","gemma3:4b",1.922326
"2025-10-27T06:37:43.075014","ollama","gemma3:4b",2.228457
"2025-10-27T06:37:10.785823","ollama","gemma3:4b",2.028604
"2025-10-27T06:36:38.695616","ollama","gemma3:4b",1.754350
"2025-10-27T06:36:06.880218","ollama","gemma3:4b",1.849684
"2025-10-27T06:35:34.973380","ollama","gemma3:4b",1.867968
"2025-10-27T06:35:03.048862","ollama","gemma3:4b",1.934822
"2025-10-27T06:34:31.051997","ollama","gemma3:4b",2.016693
"2025-10-27T06:33:58.979831","ollama","gemma3:4b",1.794164
"2025-10-27T06:33:27.125496","ollama","gemma3:4b",1.807035
"2025-10-27T06:32:55.259020","ollama","gemma3:4b",1.800428
"2025-10-27T06:32:23.402512","ollama","gemma3:4b",1.758239
"2025-10-27T06:31:51.576107","ollama","gemma3:4b",1.958206
"2025-10-27T06:31:19.561855","ollama","gemma3:4b",1.894526
"2025-10-27T06:30:47.606922","ollama","gemma3:4b",1.882722
"2025-10-27T06:30:15.681543","ollama","gemma3:4b",5.020228
"2025-10-27T06:19:20.136851","ollama","gemma3:4b",1.916102
"2025-10-27T06:18:48.156393","ollama","gemma3:4b",1.734810
"2025-10-27T06:18:16.358112","ollama","gemma3:4b",1.935885
"2025-10-27T06:17:44.356201","ollama","gemma3:4b",1.758090
"2025-10-27T06:17:12.533835","ollama","gemma3:4b",2.017071
"2025-10-27T06:15:46.951170","ollama","gemma3:4b",1.820385
"2025-10-27T06:15:13.056807","ollama","gemma3:4b",1.877126
"2025-10-27T06:14:58.154878","ollama","gemma3:4b",1.612263
"2025-10-27T06:14:26.501517","ollama","gemma3:4b",5.171223
"2025-10-27T06:13:51.292024","ollama","gemma3:4b",0.004360
"2025-10-27T06:13:21.249874","ollama","gemma3:4b",0.004274
"2025-10-27T06:12:51.207508","ollama","gemma3:4b",0.003823
"2025-10-27T06:12:21.163717","ollama","gemma3:4b",0.004245
"2025-10-27T06:11:51.123151","ollama","gemma3:4b",0.005015
"2025-10-27T06:11:21.078896","ollama","gemma3:4b",0.003771
"2025-10-27T06:10:51.035452","ollama","gemma3:4b",0.004651
"2025-10-27T06:10:20.991649","ollama","gemma3:4b",0.004337
"2025-10-27T06:09:50.947913","ollama","gemma3:4b",0.003845
"2025-10-27T06:09:20.906602","ollama","gemma3:4b",0.004223
"2025-10-27T06:08:50.862679","ollama","gemma3:4b",0.003844
"2025-10-27T06:08:20.819507","ollama","gemma3:4b",0.005541
"2025-10-27T06:07:50.780409","ollama","gemma3:4b",0.003735
"2025-10-27T06:07:20.737220","ollama","gemma3:4b",0.004369
"2025-10-27T06:06:50.694461","ollama","gemma3:4b",0.004597
"2025-10-27T06:06:20.651507","ollama","gemma3:4b",0.003873
"2025-10-27T06:05:50.610846","ollama","gemma3:4b",0.004439
"2025-10-27T06:05:20.563796","ollama","gemma3:4b",0.004754
"2025-10-27T06:04:50.514634","ollama","gemma3:4b",0.005053
"2025-10-27T06:04:20.468587","ollama","gemma3:4b",0.005367
"2025-10-27T06:03:50.422275","ollama","gemma3:4b",0.004908
"2025-10-27T06:03:20.374884","ollama","gemma3:4b",0.004744
"2025-10-27T06:02:50.331024","ollama","gemma3:4b",0.005005
"2025-10-27T06:02:20.285335","ollama","gemma3:4b",0.004423
"2025-10-27T06:01:50.239238","ollama","gemma3:4b",0.004749
"2025-10-27T06:01:20.192566","ollama","gemma3:4b",0.004222
"2025-10-27T06:00:50.149634","ollama","gemma3:4b",0.004077
"2025-10-27T06:00:20.103549","ollama","gemma3:4b",0.005045
"2025-10-27T05:59:50.058026","ollama","gemma3:4b",0.004206
"2025-10-27T05:59:20.007281","ollama","gemma3:4b",0.005258
"2025-10-27T05:58:49.959176","ollama","gemma3:4b",0.005427
"2025-10-27T05:58:19.918698","ollama","gemma3:4b",0.005389
"2025-10-27T05:57:49.872750","ollama","gemma3:4b",0.005210
"2025-10-27T05:57:19.824322","ollama","gemma3:4b",0.004744
"2025-10-27T05:56:49.778623","ollama","gemma3:4b",0.004952
"2025-10-27T05:56:19.731476","ollama","gemma3:4b",0.005002
